"lng","lat"
-157.7973653,21.2868901
-77.8481628,40.7680563
-99.2563859,34.6207871
-92.3616203,32.7637198
-71.067605,42.50101230000001
-94.5985613,38.8817227
-79.4438418,43.6894598
-79.3886141,43.7074187
-86.4794359,30.7793183
-77.8638835,40.8084075
-84.24368489999999,39.7822504
-74.0087126,40.7136487
-83.1970511,30.797818
-84.59557319999999,33.9346756
-81.1747498,32.0371137
-90.5920027,41.0882763
-117.378631,33.1950781
-90.5825359,38.2518653
-123.0681839,46.659901
-81.46085599999999,30.2606613
-92.1646722,38.528107
-80.4326521,37.1451383
-80.7990185,35.3352529
-106.0041339,53.12504300000001
-114.9872821,36.2153701
-121.3255688,37.9727529
-117.9659037,33.6587745
-82.10606829999999,29.9455019
-84.9505398,32.470217
-113.4268454,48.8801707
-92.3616203,42.4285686
-75.2128996,40.1763409
-76.5257007,42.435511
-86.4794359,38.8721597
-95.37301760000001,38.9684867
-122.3735496,47.8040624
-95.4830243,29.7970042
-96.7708138,32.5135255
-75.6299635,45.5301584
-73.6006342,40.6260153
-86.80411509999999,36.1489935
-96.7386946,33.02087160000001
-85.7256372,30.8714066
-97.0821162,32.6651539
-96.6851982,34.2599071
-121.6967438,37.9341399
-84.1751648,34.2041173
-79.8856824,36.127028
-86.2767995,43.2883524
-83.7942551,36.0268006
-80.2711588,26.0725672
-82.8425216,39.4523682
-117.1264753,34.5869607
-96.6958939,33.1799688
-90.2338473,40.8675108
-66.0583396,45.2750099
-79.8235462,34.9134195
-75.1720488,39.99550720000001
-87.0424393,33.4704596
-97.1574784,33.7898135
-81.7021049,34.9203237
-119.02,35.37
-85.9917437,39.727167
-89.84581999999999,35.2422203
-76.90668289999999,38.7579835
-76.9988669,44.1721613
-119.950926,36.7702756
-85.1686743,42.39053270000001
-73.9447994,40.59880769999999
-88.9892448,40.477779
-84.15406589999999,39.5978465
-82.5239953,28.0899262
-81.3179364,34.1346554
-95.36255159999999,29.4841585
-122.2964235,47.6087583
-157.8689014,21.3644294
-88.2655845,44.3294512
-84.5746243,33.3984792
-83.8260884,33.5756821
-80.2042436,26.2551386
-122.1462193,37.7554905
-105.2311827,39.7158773
-76.6297189,38.6850218
-122.6878749,53.8283942
-97.6168439,35.5166138
-79.49385219999999,43.60621709999999
-80.5771737,35.4919675
-92.3714428,38.9538484
-83.2077645,37.9096577
-79.8856824,36.127028
-96.2163597,35.9069431
-97.5788975,25.9964301
-77.03341790000002,39.6413648
-86.7013894,30.8998561
-95.39919069999999,29.938885
-75.41699179999999,40.5472763
-73.7874983,40.7284018
-119.829443,36.789028
-122.1089449,37.3866556
-95.6668306,29.8296506
-81.49379929999999,28.7546454
-73.9447994,40.59880769999999
-73.83655379999999,45.4700619
-71.1537637,42.4232158
-81.97529949999999,40.1328054
-96.02557379999999,36.4144274
-92.0208114,47.4901511
-84.1962563,31.5766377
-91.15977579999999,45.1248733
-73.6386261,45.4550133
-89.1515476,30.4560609
-77.4242972,35.0402976
-84.5536678,33.8215697
-79.2505772,43.9043011
-95.51973939999999,36.179486
-73.7709331,45.5248926
-79.7119419,43.63681589999999
-104.8337879,39.0994223
-90.0513246,38.7943812
-88.8838834,39.8319859
-96.76010570000001,32.6604239
-118.0830047,34.16423960000001
-83.46435509999999,39.5096149
-111.9343636,40.8458036
-94.8313257,39.1584377
-91.96858259999999,37.3022868
-97.24910369999999,32.8633498
-85.7051116,37.9638131
-82.92864279999999,35.6423813
-79.7545327,43.5540538
-80.33245140000001,36.0564654
-75.6873067,45.2813847
-119.3018011,36.6319889
-79.582819,34.8330302
-81.22985299999999,37.7997808
-77.17152279999999,40.2631879
-79.62213679999999,43.6476344
-118.4104684,34.1030032
-79.38817430000002,43.6481652
-77.355413,38.44666309999999
-82.0189155,35.7158243
-78.97407249999999,33.87967
-73.7709331,45.5248926
-97.654811,26.2625297
-81.4388858,41.0329232
-90.16354419999999,29.9797336
-94.4902774,39.0577566
-91.22999999999999,30.29
-90.0653341,29.8699332
-74.88579890000001,39.8522951
-84.25421949999999,30.4305062
-87.6383797,41.2366422
-112.3540741,42.8945981
-121.5541264,38.6853213
-84.39493999999999,33.7657549
-62.7624882,46.3035314
-94.21283369999999,33.1203928
-121.9245556,38.0182853
-87.2518824,39.0492326
-87.7320368,42.08057429999999
-96.0891032,32.9083601
-96.7386946,32.97602940000001
-96.9638624,32.4804629
-95.9673967,41.2918458
-89.68162079999999,31.7419476
-79.3815764,43.6486599
-76.30583279999999,39.4246225
-75.18663959999999,39.9396284
-76.5314817,39.3342834
-76.2015572,41.1857878
-98.37457169999999,33.9791541
-92.3616203,32.7637198
-87.7369607,31.9272428
-81.909826,27.6418295
-82.4129729,28.0634666
-84.8150781,42.1587784
-64.7245568,46.0272161
-95.8459341,36.1964847
-77.6364299,43.1530599
-106.2757514,31.6395026
-80.8875861,34.15854789999999
-93.61164939999999,41.5346558
-97.54638849999999,30.5622896
-83.4856913,37.7351009
-124.9721395,49.7022683
-80.5993854,35.1019648
-80.2573967,43.5432535
-104.4024704,33.2423538
-80.1651854,36.0104644
-117.6962824,33.590277
-83.04150779999999,42.4330141
-75.3004009,39.9518646
-111.7147555,40.3648189
-73.9536163,40.6470923
-90.3936722,31.2391441
-116.9499191,33.814818
-68.5031876,45.3471619
-96.6958939,33.1128019
-87.5741877,38.0223462
-90.2901815,38.7888018
-111.4133234,40.5070087
-79.9024779,40.4004712
-68.86186169999999,44.8504122
-87.7664934,33.2051326
-101.6157773,36.812341
-85.64862509999999,38.262469
-75.294569,43.934091
-79.9024779,40.4004712
-80.1316927,26.6064003
-147.7489363,64.8388243
-89.6628111,37.4249656
-87.6679765,41.7470143
-88.0314174,40.1490751
-82.50775929999999,28.0133862
-78.9627624,43.0171854
-80.1986649,26.7044143
-112.0438515,40.2905069
-78.6341996,42.8982361
-82.50775929999999,28.0133862
-84.44877199999999,33.6832181
-84.7315563,34.7046413
-93.8451731,33.2669183
-83.57096399999999,42.2728525
-83.91089680000002,34.335219
-81.3509416,41.1263566
-83.6720756,43.0145534
-77.46446069999999,37.5044419
-83.9532571,42.8017605
-95.490499,29.986057
-90.4313729,30.7342817
-73.2904235,40.8398344
-75.7378076,45.6056026
-111.8747445,33.379424
-76.2387876,45.20312060000001
-95.26844369999999,38.5766138
-76.854799,42.08175019999999
-76.5719414,40.3548206
-92.2827384,42.5479071
-76.9354979,39.0026879
-118.0692134,33.7166865
-96.79223549999999,37.8251682
-71.2517835,42.1470851
-86.51986509999999,42.005794
-80.4854873,43.44467239999999
-111.7376178,40.7060732
-63.6069761,44.6866722
-88.59517509999999,44.503902
-84.3226488,33.5213067
-81.18577359999999,41.1637316
-97.2113605,32.7476771
-95.6668306,29.8296506
-84.44877199999999,33.638615
-91.17850159999999,30.4362298
-92.97755579999999,34.5166906
-122.3757983,47.136478
-77.3439283,38.6418278
-84.0273168,33.7972391
-86.6006249,30.7366229
-80.7768613,42.7350612
-120.2131088,55.7390682
-82.3614632,38.40935899999999
-85.0025539,41.6323583
-94.8520636,33.9242628
-98.1120116,26.3546817
-91.401696,46.546224
-71.35274729999999,41.8817178
-94.58307889999999,37.1874135
-97.730807,30.196311
-82.08429009999999,42.9397941
-120.5478652,46.9965275
-106.3228338,34.9960481
-85.45818589999999,37.7851587
-106.6030106,52.1119891
-76.1377935,42.9979838
-81.9425701,33.523077
-118.0361736,33.816539
-78.713608,35.7418297
-156.4628632,20.8733133
-85.5406209,34.3610268
-85.6948458,38.3325704
-84.87763919999999,33.9800711
-118.4104684,34.1030032
-75.2537397,40.2166904
-120.6950699,44.3094295
-79.43469809999999,43.7001664
-82.4644445,29.6788293
-79.9556424,37.2724943
-72.9283391,41.3212912
-79.5029022,43.7387887
-83.6561215,33.8788085
-92.4011124,30.4828734
-92.9875565,36.6476104
-87.0424393,37.750555
-90.11206960000001,41.641037
-80.2153998,25.9868744
-114.2998022,51.3922867
-90.3371889,34.2861473
-83.0092803,39.9602601
-92.2039933,35.0849255
-94.70706159999999,36.9684505
-82.76707449999999,42.664829
-94.9247074,29.38527629999999
-82.6159271,27.4361633
-76.6354952,39.3056685
-97.27607599999999,37.701103
-79.3337341,44.3082846
-80.63824129999999,41.0753993
-75.14286320000001,40.247267
-86.61071059999999,40.4326587
-80.30459669999999,25.8641207
-75.9753516,40.3380072
-80.128901,26.1242719
-95.9092754,41.1596468
-86.357952,34.5651341
-81.27390729999999,35.3161558
-121.8867603,47.8627489
-82.4644445,34.92624910000001
-81.18577359999999,34.1252099
-82.3659168,29.6156734
-106.947666,34.1877137
-77.3209555,38.7424519
-85.612648,42.2609411
-117.5261025,34.4290417
-95.67735119999999,30.0712446
-118.9761519,35.2421103
-120.5363431,46.5926188
-121.3026883,38.6940006
-156.570016,20.8776194
-155.0245825,19.6053029
-85.5406209,36.2452673
-104.8980058,39.5327347
-79.20387319999999,43.7528888
-75.52541819999999,45.4272655
-89.8551818,38.5426987
-88.04,30.68
-112.0357137,33.3762931
-78.49792479999999,34.2534269
-106.8650395,35.1128064
-74.6107628,39.2648972
-71.46555649999999,41.7612384
-69.6761262,44.772289
-89.68162079999999,30.2278085
-80.8322428,33.479032
-72.5559746,41.7056381
-76.1088001,40.9767182
-94.58307889999999,35.0625491
-118.3520389,33.8922687
-73.8016494,45.4932392
-123.1225019,49.272199
-121.1481284,38.668585
-77.0564464,35.7774892
-76.07640359999999,38.7742099
-81.54867279999999,28.65391649999999
-78.72494689999999,41.10717289999999
-95.2475518,29.3845708
-78.8156113,38.222578
-98.385532,29.4895776
-84.8255097,38.7585465
-80.2153998,40.5989009
-96.99863549999999,50.0432646
-77.4931403,35.285623
-87.4009165,39.3539395
-121.9416226,37.3189149
-86.1141045,43.24433
-106.4432075,46.2749304
-83.75178509999999,38.6852536
-77.5661511,44.1039774
-83.04150779999999,42.4330141
-74.95594799999999,39.8817088
-122.7780271,49.1517218
-84.5850997,38.63272250000001
-79.8016569,40.3713759
-84.0854432,39.7126697
-103.1971067,44.14003109999999
-75.6790075,45.4321232
-80.92077370000001,35.7678029
-78.9533953,43.85270089999999
-77.4128193,39.5921593
-122.0399969,38.2493627
-72.43,41.76
-122.4798416,40.3346427
-77.9510209,40.2271739
-75.2630042,45.5502428
-80.6437906,35.3015269
-112.3158945,33.5421376
-91.1161166,38.6686491
-95.67735119999999,30.0712446
-82.1604849,41.4636771
-123.0018941,44.9464822
-76.5155507,44.3213647
-75.2362381,41.0541827
-93.9470396,38.9628463
-96.9907197,32.7320972
-122.1853637,47.8962246
-70.3976368,43.6083314
-105.1492869,39.5350229
-112.0237903,34.7028729
-83.4003037,42.0664326
-75.632447,38.4001474
-84.86721709999999,33.6566628
-96.7065914,30.58537339999999
-82.6321376,27.7346248
-95.70892409999999,32.295272
-76.79135579999999,38.8682133
-75.77341129999999,45.2664723
-86.7114545,36.2722491
-117.702148,33.5320292
-117.0499859,32.7040143
-79.24511489999999,35.0432488
-86.2767995,31.7792652
-87.89424509999999,36.8064595
-84.86721709999999,39.30106809999999
-80.6842271,37.1069309
-80.6437906,28.1543081
-97.6656625,31.0691358
-80.3547286,25.9904176
-82.5185837,37.52938450000001
-87.913867,41.1213147
-74.1474846,42.9297842
-103.8560112,49.6624931
-74.8690771,45.5640219
-111.7018452,40.3150359
-94.0082563,38.1851024
-66.642883,45.9544529
-157.9642863,21.4227054
-81.3770606,40.7988285
-77.2347674,38.7484105
-123.2842446,45.1835082
-81.22985299999999,37.7997808
-118.3520389,34.0255188
-97.49765359999999,35.6655009
-92.8776638,30.5192989
-78.97407249999999,33.87967
-72.6032895,41.7516768
-75.3761952,40.1373404
-84.3331694,35.8906718
-95.2579968,29.9503466
-80.2711588,25.7213213
-103.6362715,31.3511246
-96.9853474,32.5918484
-88.93180819999999,40.4772644
-74.9793243,39.7236859
-114.0775571,51.1019809
-80.0199562,36.0091763
-93.0375914,30.5156843
-82.40484230000001,27.7689581
-119.28281,47.1808437
-99.41171969999999,31.0556546
-84.5810237,39.0135331
-115.2244853,36.3656399
-97.54638849999999,30.5622896
-122.1123384,47.3661299
-95.4620545,29.9824128
-85.37562489999999,38.0358921
-75.6091696,40.2672473
-82.54,27.42
-83.01465259999999,39.132242
-91.1161166,39.4604034
-88.38219889999999,41.76919840000001
-86.5400674,37.8005955
-70.8238874,42.98234410000001
-97.5897372,35.2620934
-78.95145099999999,40.2876488
-82.2800546,35.1227091
-122.9500129,49.2672847
-97.0767365,32.7722013
-105.92299,31.8403844
-75.2525835,45.2594569
-73.3001233,41.3821371
-78.4524591,35.5981967
-74.90918529999999,38.9638626
-110.1640846,31.5091589
-82.6915429,41.4091138
-80.08701549999999,40.4417703
-91.3870149,38.0666804
-112.3099336,40.5916513
-78.9627624,43.0939533
-76.30583279999999,39.4246225
-79.44665499999999,43.647022
-95.8881542,41.2208559
-80.2153998,26.3494101
-76.3868797,40.572899
-96.7335319,33.0797112
-93.7892328,32.440875
-79.4298653,46.272758
-83.3682539,42.4279422
-82.713132,37.6898557
-119.8120795,36.2960087
-112.3924311,33.47549190000001
-117.0676398,32.8932137
-83.2291862,43.1872335
-82.51,37.47
-95.33116520000002,36.2962095
-81.7267341,37.9859118
-98.4897345,33.8660456
-81.57609450000001,41.5364934
-89.9440061,31.2855128
-75.2595731,40.3823745
-122.687331,47.6562774
-81.55415789999999,41.5050985
-84.4540213,39.1940851
-79.6851346,43.4340684
-111.022196,31.9754706
-122.4459244,45.543252
-76.7567368,35.4650398
-101.8948754,35.2018872
-80.3380213,25.6085924
-87.9187711,42.1335205
-86.0427626,39.7803581
-95.9579174,36.0501104
-83.1434573,42.71720639999999
-114.131706,51.0355176
-118.3900204,34.1873985
-88.2434596,40.1211828
-91.26,30.35
-119.161041,46.2138054
-78.6825966,43.90880869999999
-85.3702359,39.9289601
-122.44,47.25
-73.92128579999999,40.6795939
-52.71139789999999,47.5600236
-95.99383390000001,41.2954735
-97.47059349999999,35.3459327
-149.8503728,61.2189229
-77.4816693,37.6164453
-96.8887202,32.7433629
-77.4599999,38.3
-72.5559746,42.0526282
-85.7051116,40.5347721
-72.5086511,42.0644337
-82.5185837,33.5258626
-86.39847929999999,39.8638689
-111.376191,56.710153
-97.1855695,49.9009318
-98.385532,29.3743552
-81.7568253,41.32587669999999
-97.991986,26.1385465
-73.7389596,40.7226473
-115.3611026,51.0890715
-81.7568253,41.32587669999999
-82.6159271,28.2984565
-75.6440842,38.617809
-81.7198187,41.4026871
-74.1827119,40.555548
-97.0713572,31.456042
-89.5120084,32.4910672
-84.16461629999999,37.1324496
-87.0424393,33.4704596
-111.2129616,32.3324642
-80.8875861,35.3202223
-85.8281458,34.5039911
-84.30426179999999,33.7752916
-96.6266506,32.3040309
-80.38813329999999,27.2420429
-82.10606829999999,30.2668465
-111.9880199,41.1668743
-104.7916858,41.1595279
-156.570016,20.8776194
-84.5527908,38.2459902
-108.059866,39.1598325
-84.79420909999999,39.2667628
-87.4009165,39.3539395
-87.6729074,41.7719816
-77.3209555,39.1943427
-118.442596,34.2252697
-94.3667907,35.3447622
-155.7371749,19.5308329
-70.56,41.92
-82.89636039999999,42.4974085
-89.341667,34.6175019
-95.1901384,29.6124152
-71.75257169999999,44.1416895
-122.8677503,45.4845388
-80.2209773,26.2153627
-80.55530329999999,43.4913665
-87.62357420000001,41.8703314
-88.09496089999999,41.9485328
-86.357952,35.2700506
-80.610489,36.4763956
-84.3226488,39.35857590000001
-63.6986475,44.637623
-79.85768279999999,40.4368825
-81.9971108,40.80216000000001
-117.9659037,33.82353
-80.1316927,26.6530817
-79.20810399999999,43.1831407
-113.1250169,53.50993200000001
-86.4086061,39.7716518
-98.1120116,26.3546817
-95.36778439999999,29.7901812
-90.11206960000001,41.641037
-74.7395591,40.11873509999999
-96.76010570000001,32.6604239
-98.5062007,34.631685
-88.9892448,40.477779
-82.1604849,41.4636771
-97.63311300000001,32.6890006
-97.6222665,30.5464236
-97.7199454,31.0089127
-86.681253,33.4165524
-77.76809519999999,39.8032818
-76.5314817,39.3342834
-77.10824439999999,38.7240446
-92.2827384,42.5479071
-95.26844369999999,31.9293086
-88.0411993,43.0513426
-85.4169211,34.3564696
-88.3336477,42.23404559999999
-93.01124569999999,45.0911599
-75.0552739,40.0203813
-96.1155932,41.2340369
-95.4122817,29.7508512
-112.1191757,33.8395368
-101.866362,33.4258874
-87.67783779999999,30.29997879999999
-81.8333656,41.2415922
-84.9193082,32.8634088
-156.4628632,20.8733133
-85.1271907,34.2566577
-97.27607599999999,34.8323383
-89.64399240000002,39.5479657
-111.9343636,33.3684114
-79.3447075,43.66944280000001
-96.62106109999999,32.3185311
-81.22985299999999,28.1816134
-97.6385368,35.58052990000001
-83.2291862,42.1352293
-100.0359661,37.7614526
-80.3547286,25.7327581
-74.006509,42.0671207
-94.8728093,29.7688846
-82.92864279999999,34.6354859
-85.49941919999999,39.791446
-90.9629523,40.5697336
-81.54867279999999,26.6043911
-80.32131059999999,38.54498359999999
-96.183625,41.27934
-122.1250016,48.19857930000001
-94.0491077,36.1731365
-74.3528822,40.465024
-80.11494139999999,26.237305
-115.1711298,36.2608162
-84.485507,39.1540971
-86.86218269999999,36.5250666
-84.3279093,33.5829386
-80.6548882,35.4002721
-96.4396888,42.5171387
-75.92309759999999,43.9959887
-75.55096019999999,39.3013331
-113.6213251,53.6271869
-88.1437782,41.6809839
-71.8334145,42.5768698
-98.37457169999999,26.1988865
-82.5036379,28.0619403
-83.8260884,36.4715385
-113.8917207,53.5886434
-92.8178291,34.3431454
-77.6307018,35.2134024
-112.8149467,49.6619465
-80.6659842,40.40944750000001
-86.4490926,35.9173416
-78.24761459999999,39.5073361
-92.97755579999999,34.5166906
-84.42251859999999,33.7321902
-85.3702359,39.9289601
-88.314212,41.658687
-117.0087877,33.43806010000001
-114.678669,32.7056541
-79.6830106,44.3647739
-122.5130927,45.60631610000001
-88.0020589,41.9320859
-78.95145099999999,40.3683323
-97.1416926,32.563183
-86.00195149999999,33.5867783
-52.7056954,47.5859837
-73.4062342,41.3686146
-81.3756862,28.5416658
-95.3207069,32.2556612
-82.0189155,34.9306384
-84.5327038,33.620038
-79.0419053,38.0352617
-84.54318669999999,33.69856499999999
-88.5371958,36.1021887
-117.8780275,34.7311394
-79.67266320000002,37.5465478
-83.7730237,39.9475712
-74.5697617,39.5781244
-79.4253776,34.1838269
-77.03917539999999,39.0451663
-84.6008093,39.0140872
-82.98241209999999,40.0862602
-118.375118,33.864028
-81.3729372,29.9109642
-96.9907197,32.9117167
-97.097923,49.8236137
-78.2703951,39.1616759
-120.5478652,46.9965275
-84.5850997,38.63272250000001
-97.8939317,26.1791692
-81.6254283,30.6487176
-80.42152460000001,26.1119237
-81.5925427,29.4881909
-81.1416691,28.2687237
-118.3520389,33.9127807
-81.15865149999999,31.9708128
-96.55698819999999,36.1488543
-84.5327038,39.2444348
-81.3509416,28.7108495
-96.5356449,39.0961493
-84.4946871,38.0468188
-76.90668289999999,38.7579835
-79.85768279999999,43.5167511
-80.3547286,25.7327581
-74.8097703,39.9577263
-96.7692345,32.7738901
-77.22901929999999,38.7735269
-96.30134319999999,30.5368372
-87.92857769999999,43.0153807
-90.0186555,34.7961707
-92.4900943,34.6050315
-71.4061876,43.147346
-74.7863698,40.2450268
-81.5377013,31.3262391
-95.77212039999999,37.1996252
-97.3754323,47.9604367
-78.8920444,35.9981205
-84.3121264,37.799041
-118.0127534,33.6781963
-78.9226363,43.91575539999999
-93.2784825,32.4268766
-79.95284509999999,40.5711913
-92.3616203,31.3096688
-88.3433623,42.8713325
-104.7754307,39.866593
-79.1793903,43.7606108
-119.4895439,39.5579297
-79.7657467,43.4320883
-96.5356449,39.0961493
-79.08710049999999,34.6582138
-96.25883689999999,41.0910342
-93.7308152,32.4850095
-87.7566513,43.8262678
-90.1869644,32.1290469
-80.4660256,35.6999973
-123.0668576,44.0848843
-123.0174955,46.9019869
-77.04493269999999,40.4195605
-116.7031583,43.3834758
-85.77691639999999,38.1459555
-112.6909151,54.5458641
-83.46435509999999,35.6944147
-77.03341790000002,39.6413648
-91.7733566,30.0315178
-74.2326058,40.7432865
-85.77691639999999,38.1459555
-112.1982126,43.5277581
-82.6267345,29.6533976
-84.44877199999999,38.7621595
-123.13223,45.57017099999999
-92.78018639999999,46.4633174
-83.804868,39.4457756
-123.0424816,49.2472681
-74.00063279999999,40.9203906
-80.1763467,26.142147
-76.18996609999999,36.7973473
-123.0761555,44.84430760000001
-80.2432839,25.9595052
-96.99609249999999,33.0067086
-79.2563916,37.4564163
-109.2593642,36.4106866
-80.1651854,40.2767073
-80.11494139999999,40.4693953
-75.8882508,38.9659677
-76.2073525,36.8574869
-96.365157,30.2352956
-92.0077316,40.5156826
-79.0532061,35.0585989
-86.6913222,36.4880627
-93.2157342,44.978175
-95.318228,32.288524
-88.0020589,41.8725524
-117.9281954,34.068839
-80.2432839,26.6374761
-87.0824045,36.2926757
-80.1986649,40.7331933
-83.666758,41.6560291
-79.396355,43.7270995
-73.77132,42.837849
-74.1827119,40.555548
-80.1986649,40.4109734
-94.70706159999999,32.6978203
-75.7487779,38.39396230000001
-82.48610529999999,36.5345348
-74.5346103,40.2658873
-84.5527908,38.2459902
-90.3089777,38.4530404
-86.96240859999999,38.42473409999999
-75.3353875,40.12707229999999
-90.3277829,30.0083311
-89.81303559999999,33.7516314
-81.68568080000001,38.3632688
-74.3548452,40.57575629999999
-75.72296,45.400234
-104.798771,38.1700879
-84.1118458,33.8012981
-76.8201976,40.2884785
-82.5564559,28.0684157
-80.6992633,33.912446
-94.7691586,37.8397637
-130.3191085,54.3136441
-86.2767995,41.6009257
-79.3952115,43.6445224
-81.71305219999999,33.5857518
-76.9988669,40.594479
-94.7017513,37.0519581
-80.6659842,41.0326881
-83.57096399999999,42.2728525
-121.3484448,38.0521138
-111.9641728,40.7095135
-76.2247366,36.6215976
-86.774252,36.007169
-82.95015579999999,30.47559579999999
-80.365517,43.7152235
-89.6722171,40.6240673
-121.6022434,37.9011827
-73.6477342,43.3163893
-97.47059349999999,35.3459327
-75.7255192,39.85992570000001
-85.1686743,42.39053270000001
-122.7980916,45.1793178
-84.3226488,39.0684387
-72.6505957,41.6623145
-75.78365889999999,38.9632917
-76.88939069999999,38.853725
-95.3834854,30.0605454
-94.5727598,39.220735
-93.7892328,32.440875
-81.0202533,31.9134308
-94.70706159999999,39.20502279999999
-81.0533854,34.9944873
-77.3209555,38.8454321
-71.0616623,42.1911136
-77.6307018,35.2134024
-85.6113128,33.9244795
-91.3951694,39.9420653
-82.79941939999999,38.7451748
-80.7491563,35.195314
-81.0975397,38.0422757
-77.4472495,43.23236379999999
-86.5501654,34.8688204
-123.0398072,49.3404254
-160.4278379,66.98616489999999
-89.9533441,29.962482
-117.3087578,34.0961955
-78.36146719999999,40.4307142
-83.2291862,42.1352293
-118.7255276,45.3742252
-84.2910759,33.4193163
-94.3770704,32.0311703
-68.6569031,46.1305689
-79.8968798,34.2898095
-87.6383797,40.46832089999999
-86.15482689999999,39.402391
-73.9447994,40.6285158
-96.7632689,32.764454
-87.4405786,36.5604306
-86.1141045,43.24433
-80.59383299999999,43.3317599
-82.7059446,28.2497108
-81.52672820000001,39.3328796
-117.2089374,34.1286356
-80.20284889999999,25.7767549
-78.30455649999999,44.1653644
-87.0424393,33.4704596
-112.2324406,33.6110622
-79.6951103,36.3790421
-79.3837757,43.6504229
-89.84113819999999,35.005666
-123.6918342,48.8895297
-79.098396,37.2728551
-96.8887202,33.0126814
-84.3804888,33.4960213
-95.37215909999999,48.7953138
-77.85959629999999,34.5848419
-82.5402275,35.2701864
-89.64399240000002,40.5325141
-63.4811101,44.6576838
-80.1428584,39.4392651
-75.55096019999999,39.3013331
-75.27123929999999,39.4280941
-81.8631302,41.1524413
-84.8984775,33.3786293
-75.6412136,45.4264679
-96.89385899999999,50.1339385
-87.913867,32.4068841
-81.78963809999999,27.9956037
-53.2401168,47.6031025
-93.80448310000001,30.2193439
-87.86479609999999,41.1908177
-148.3542567,64.87739859999999
-80.2432839,36.1568627
-76.0391909,36.5996686
-85.21012689999999,34.7022961
-83.7836403,35.2092378
-87.6684737,41.5622406
-64.6965746,44.9976269
-97.49765359999999,35.6655009
-81.69663059999999,41.4857101
-114.7503405,42.7294963
-85.83838569999999,38.1903228
-77.7938376,43.10566559999999
-89.68162079999999,30.2278085
-75.50437610000002,39.6199688
-75.62165990000001,45.1854486
-81.9971108,33.0468937
-90.8865834,30.4097215
-87.02180829999999,45.8528118
-75.2677521,39.9085818
-82.93452599999999,42.3375889
-73.79892559999999,45.5040238
-117.6082774,33.63736
-86.0835415,39.5963318
-73.8477874,41.31085050000001
-74.0094471,40.7217861
-94.7691586,30.0265679
-117.3394668,34.1356682
-90.4879916,42.7456634
-86.7516942,34.1437581
-76.8028933,40.3416765
-98.29789509999999,26.308858
-87.962884,43.0499798
-74.8507131,40.8550327
-113.7545428,50.9121637
-88.0314174,40.1490751
-121.7423434,36.9199564
-77.8481628,40.7680563
-93.9776389,29.8796363
-86.6409554,34.8823758
-98.1775638,44.4453916
-84.56414699999999,34.69730080000001
-84.6583745,34.0041089
-84.1118458,33.8680523
-73.77132,42.837849
-115.3133908,36.0457187
-77.4013403,38.3273109
-87.48020679999999,37.3346228
-75.5310563,45.4586923
-79.7343791,43.87577450000001
-91.53538929999999,29.8668489
-78.84392679999999,43.9332185
-95.4987565,35.5936786
-98.39101269999999,29.4143476
-80.3769999,26.0621374
-81.7910587,26.1623855
-94.8728093,29.7688846
-95.284306,38.990632
-83.9532571,42.8017605
-88.2071598,38.9322182
-117.9424743,34.1579788
-92.3900221,41.0640636
-84.8984775,37.8258603
-77.1398878,38.8485316
-79.44823749999999,44.2253185
-81.7294702,41.3886412
-83.985008,33.9508571
-80.2711588,26.2480143
-72.82200639999999,41.5385097
-88.4403883,42.3439139
-74.8328037,40.1989462
-103.5327543,51.5999375
-118.3754131,33.865913
-84.17516479999999,33.447458
-86.4288534,32.4754941
-84.6688348,33.8822455
-84.05902900000001,41.8851765
-104.762169,38.939737
-117.255854,33.7010881
-80.08701549999999,26.8598894
-60.444755,54.5085002
-72.15,43.8
-73.93304289999999,42.8065128
-122.3263227,48.2110589
-97.2005806,32.3995508
-82.10606829999999,30.2668465
-81.9425701,26.5804293
-85.0545197,41.1448223
-122.5146061,45.4796668
-88.21690269999999,41.6572237
-124.025175,49.2005133
-92.0763253,30.2002897
-85.8690933,31.9031543
-86.8671989,33.449373
-86.4794359,34.7896102
-76.3868797,42.6115988
-82.1876776,42.3876829
-84.17516479999999,34.2041173
-116.5346883,43.6189362
-75.0260667,40.19191199999999
-79.63898209999999,35.1974673
-82.09518,41.4790857
-97.9810845,35.5419866
-121.2196397,43.9657221
-94.17185420000001,36.2989178
-99.05710889999999,31.8063114
-95.70892409999999,37.3945906
-92.0469151,34.9555346
-149.9430748,61.1900276
-103.8451959,49.66665279999999
-78.8269385,36.0323222
-90.6962853,42.5292381
-106.7529514,32.3001619
-98.37457169999999,26.1988865
-97.4327273,37.7071863
-75.7080727,40.4846092
-90.20571079999999,29.8582178
-117.8780275,34.7311394
-84.79420909999999,37.6729107
-81.4828198,28.5107872
-79.03625439999999,43.0771026
-87.4703029,37.961954
-85.95089229999999,32.5401692
-104.9564084,39.8580556
-76.1841701,43.1085295
-115.0228736,36.3193563
-104.7754307,39.4626087
-79.0306032,33.6750835
-81.8879884,39.348391
-94.21283369999999,36.3840171
-80.1986649,32.95172480000001
-97.3354531,32.6786908
-74.1181234,40.3925365
-77.27499639999999,39.4140137
-74.39100189999999,40.398174
-114.939821,36.1036262
-83.59758819999999,41.6472294
-76.5401527,38.7080523
-119.8583772,39.1539156
-82.08429009999999,32.4241804
-73.6771662,43.2029076
-94.17185420000001,36.2989178
-70.92854320000001,43.85173959999999
